ObservedBy_Person_ID,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,Multiple_Observers
"'29482,30566,26122,30197,29483'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,5,20,141,2457529,3,2016,5,27,148,2457536,3,1
"'29483,29482,29166,19414,30176,30183,30197,30717,26122'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,5,31,152,2457540,1,2016,7,6,188,2457576,2,1
"'29483,29482,26122,30377,19414'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,7,19,201,2457589,5,2016,9,5,249,2457637,8,1
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,9,18,262,2457650,5,2016,9,18,262,2457650,3,0
'30197',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,9,22,266,2457654,1,2016,9,22,266,2457654,14,0
"'19414,31858,30197'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,10,12,286,2457674,6,2016,10,17,291,2457679,3,1
"'31858,29482,19414'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,10,23,297,2457685,3,2016,11,2,307,2457695,2,1
"'31858,30197'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,483,Leaves,2016,11,6,311,2457699,2,2016,11,7,312,2457700,3,1
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,4,28,119,2457507,1,2016,4,28,119,2457507,1,0
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,5,6,127,2457515,4,2016,5,6,127,2457515,2,0
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,5,20,141,2457529,3,2016,5,20,141,2457529,1,0
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,5,27,148,2457536,5,2016,5,27,148,2457536,3,0
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,5,31,152,2457540,1,2016,5,31,152,2457540,1,0
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,6,7,159,2457547,2,2016,6,7,159,2457547,7,0
"'29482,26122,31858,19414'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,9,13,257,2457645,8,2016,10,20,294,2457682,3,1
"'29482,31858,19414'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,10,30,304,2457692,7,2016,11,2,307,2457695,2,1
"'31858,30377,29482'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,498,Colored leaves,2016,11,6,311,2457699,2,2016,11,13,318,2457706,4,1
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,5,6,127,2457515,3,2016,5,6,127,2457515,2,0
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,5,20,141,2457529,3,2016,5,20,141,2457529,2,0
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,5,27,148,2457536,1,2016,5,27,148,2457536,3,0
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,5,31,152,2457540,1,2016,5,31,152,2457540,1,0
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,6,7,159,2457547,2,2016,6,7,159,2457547,2,0
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,9,21,265,2457653,3,2016,9,21,265,2457653,1,0
"'29482,19414,31858,30197,26122,30377'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,498,Colored leaves,2016,10,6,280,2457668,14,2016,11,10,315,2457703,3,1
'19414',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,500,Flowers or flower buds,2016,5,21,142,2457530,1,2016,5,21,142,2457530,1,0
"'29166,29482,29483,19414,30176,30183,30717'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,500,Flowers or flower buds,2016,5,31,152,2457540,1,2016,6,14,166,2457554,5,1
"'30821,26122,29483,29482,30982'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,500,Flowers or flower buds,2016,6,24,176,2457564,5,2016,7,7,189,2457577,1,1
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,500,Flowers or flower buds,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1,0
'29483',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,500,Flowers or flower buds,2016,6,7,159,2457547,2,2016,6,7,159,2457547,2,0
'30717',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,500,Flowers or flower buds,2016,6,14,166,2457554,5,2016,6,14,166,2457554,5,0
"'29483,29482,30982,29166,30717'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,501,Open flowers,2016,7,6,188,2457576,9,2016,7,14,196,2457584,5,1
"'30982,29166,30717'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,502,Pollen release (flowers),2016,7,7,189,2457577,1,2016,7,14,196,2457584,5,1
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,504,Recent fruit or seed drop,2016,8,7,220,2457608,19,2016,8,7,220,2457608,9,0
"'26122,19414'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,504,Recent fruit or seed drop,2016,9,4,248,2457636,1,2016,9,5,249,2457637,8,1
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,504,Recent fruit or seed drop,2016,9,18,262,2457650,5,2016,9,18,262,2457650,3,0
'29482',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,504,Recent fruit or seed drop,2016,10,6,280,2457668,15,2016,10,6,280,2457668,4,0
'30377',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,504,Recent fruit or seed drop,2016,11,7,312,2457700,1,2016,11,7,312,2457700,3,0
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,504,Recent fruit or seed drop,2016,9,4,248,2457636,1,2016,9,4,248,2457636,9,0
'30377',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,504,Recent fruit or seed drop,2016,11,7,312,2457700,1,2016,11,7,312,2457700,3,0
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,516,Fruits,2016,8,7,220,2457608,19,2016,8,7,220,2457608,9,0
"'30377,26122,19414'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,516,Fruits,2016,9,3,247,2457635,18,2016,9,5,249,2457637,8,1
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,516,Fruits,2016,9,18,262,2457650,5,2016,9,18,262,2457650,3,0
'31858',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,516,Fruits,2016,10,10,284,2457672,4,2016,10,16,290,2457678,1,0
'31858',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,516,Fruits,2016,10,23,297,2457685,3,2016,10,30,304,2457692,5,0
'31858',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,86289,516,Fruits,2016,11,6,311,2457699,2,2016,11,6,311,2457699,1,0
"'30377,26122'",20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,516,Fruits,2016,9,3,247,2457635,18,2016,9,4,248,2457636,1,1
'26122',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,516,Fruits,2016,9,18,262,2457650,5,2016,9,18,262,2457650,3,0
'31858',20223,42.296417,-71.128052,26,MA,93,Tilia,americana,American basswood,Plantae,87757,516,Fruits,2016,10,23,297,2457685,3,2016,10,23,297,2457685,7,0
'29105',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,371,Breaking leaf buds,2016,4,17,108,2457496,1,2016,4,17,108,2457496,1,0
"'26122,30197,29483,29482'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,371,Breaking leaf buds,2016,4,24,115,2457503,1,2016,5,3,124,2457512,3,1
"'26122,30197'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,371,Breaking leaf buds,2016,5,8,129,2457517,2,2016,5,9,130,2457518,6,1
'30176',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,371,Breaking leaf buds,2016,6,2,154,2457542,2,2016,6,2,154,2457542,5,0
"'19414,26122,29482'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,467,Increasing leaf size,2016,5,12,133,2457521,3,2016,5,20,141,2457529,2,1
"'29483,29482,30176,30183,30197'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,467,Increasing leaf size,2016,5,27,148,2457536,1,2016,6,9,161,2457549,5,1
'29483',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,467,Increasing leaf size,2016,7,6,188,2457576,9,2016,7,6,188,2457576,1,0
'29483',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,467,Increasing leaf size,2016,7,19,201,2457589,12,2016,7,19,201,2457589,19,0
'29482',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,471,Falling leaves,2016,10,6,280,2457668,14,2016,10,6,280,2457668,4,0
'19414',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,471,Falling leaves,2016,10,12,286,2457674,2,2016,10,12,286,2457674,4,0
"'30197,26122,29482,31858,19414,30377'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,471,Falling leaves,2016,10,17,291,2457679,1,2016,11,27,332,2457720,7,1
'26122',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,3,6,66,2457454,-9999,2016,3,6,66,2457454,6,0
"'19414,26122,29482,30566,30197,29483,30176,30183,30717,30821,30982,30377'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,5,12,133,2457521,4,2016,9,5,249,2457637,8,1
'26122',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,9,18,262,2457650,5,2016,9,18,262,2457650,3,0
'30197',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,9,22,266,2457654,1,2016,9,22,266,2457654,14,0
"'31858,19414,30197'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,10,10,284,2457672,4,2016,10,17,291,2457679,3,1
"'31858,29482,19414'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,10,23,297,2457685,3,2016,11,2,307,2457695,2,1
"'31858,30197'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,11,6,311,2457699,2,2016,11,7,312,2457700,3,1
'31858',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,11,13,318,2457706,3,2016,11,13,318,2457706,4,0
'31858',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,11,20,325,2457713,3,2016,11,20,325,2457713,5,0
'30377',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,483,Leaves,2016,11,27,332,2457720,2,2016,11,27,332,2457720,7,0
'29482',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,498,Colored leaves,2016,5,20,141,2457529,5,2016,5,20,141,2457529,2,0
"'29483,29482'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,498,Colored leaves,2016,5,27,148,2457536,1,2016,5,31,152,2457540,2,1
'29483',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,498,Colored leaves,2016,6,7,159,2457547,5,2016,6,7,159,2457547,2,0
"'29482,31858,19414,30197,26122,30377'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,498,Colored leaves,2016,10,6,280,2457668,14,2016,11,13,318,2457706,4,1
'31858',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,498,Colored leaves,2016,11,20,325,2457713,3,2016,11,20,325,2457713,5,0
'30377',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,498,Colored leaves,2016,11,27,332,2457720,2,2016,11,27,332,2457720,7,0
'26122',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,500,Flowers or flower buds,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1,0
'26122',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,500,Flowers or flower buds,2016,5,22,143,2457531,2,2016,5,22,143,2457531,4,0
'30717',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,500,Flowers or flower buds,2016,6,14,166,2457554,5,2016,6,14,166,2457554,5,0
'26122',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,501,Open flowers,2016,4,24,115,2457503,1,2016,4,24,115,2457503,1,0
'29482',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,501,Open flowers,2016,5,6,127,2457515,3,2016,5,6,127,2457515,2,0
'26122',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,501,Open flowers,2016,5,22,143,2457531,2,2016,5,22,143,2457531,4,0
"'30377,26122,19414'",20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,504,Recent fruit or seed drop,2016,9,3,247,2457635,18,2016,9,5,249,2457637,8,1
'31858',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,504,Recent fruit or seed drop,2016,10,23,297,2457685,3,2016,10,23,297,2457685,7,0
'30377',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,504,Recent fruit or seed drop,2016,11,7,312,2457700,3,2016,11,7,312,2457700,3,0
'30377',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,504,Recent fruit or seed drop,2016,11,27,332,2457720,2,2016,11,27,332,2457720,7,0
'30717',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,516,Fruits,2016,6,14,166,2457554,5,2016,6,14,166,2457554,5,0
'30377',20223,42.296417,-71.128052,26,MA,100,Quercus,alba,white oak,Plantae,87756,516,Fruits,2016,9,3,247,2457635,18,2016,9,3,247,2457635,1,0
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,371,Breaking leaf buds,2016,4,15,106,2457494,3,2016,4,15,106,2457494,1,0
"'29483,29482,30183,19414,26122,26817'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,29,120,2457508,1,1
"'26122,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,8,129,2457517,7,1
"'29483,29482,26817'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,371,Breaking leaf buds,2016,4,28,119,2457507,4,2016,4,29,120,2457508,1,1
"'29482,26122'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,371,Breaking leaf buds,2016,5,6,127,2457515,5,2016,5,8,129,2457517,7,1
"'29483,29482,26817'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,371,Breaking leaf buds,2016,4,28,119,2457507,4,2016,4,29,120,2457508,1,1
"'26122,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,8,129,2457517,7,1
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,19,110,2457498,4,0
"'29483,29482,26817'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,371,Breaking leaf buds,2016,4,28,119,2457507,4,2016,4,29,120,2457508,1,1
'26122',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,1,122,2457510,5,0
'26122',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,371,Breaking leaf buds,2016,5,8,129,2457517,2,2016,5,8,129,2457517,7,0
"'29512,29482,29483'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,3,24,84,2457472,2,2016,3,26,86,2457474,1,1
'29311',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,4,6,97,2457485,1,2016,4,6,97,2457485,2,0
'29105',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,4,9,100,2457488,1,2016,4,9,100,2457488,1,0
'29482',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,4,15,106,2457494,2,2016,4,15,106,2457494,1,0
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,4,19,110,2457498,2,2016,4,19,110,2457498,2,0
"'29483,29482,26817'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,4,28,119,2457507,1,2016,4,29,120,2457508,1,1
'26122',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,5,1,122,2457510,1,2016,5,1,122,2457510,2,0
"'29482,26122,30197,19414'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,5,6,127,2457515,3,2016,5,12,133,2457521,3,1
'30176',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,371,Breaking leaf buds,2016,6,2,154,2457542,2,2016,6,2,154,2457542,2,0
'19414',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,390,Ripe fruits,2016,5,26,147,2457535,4,2016,5,26,147,2457535,1,0
"'30176,30183,24620'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,390,Ripe fruits,2016,6,2,154,2457542,2,2016,6,4,156,2457544,3,1
'24620',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,390,Ripe fruits,2016,6,11,163,2457551,4,2016,6,11,163,2457551,7,0
'24620',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,390,Ripe fruits,2016,6,11,163,2457551,4,2016,6,11,163,2457551,7,0
'19414',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,390,Ripe fruits,2016,5,26,147,2457535,2,2016,5,26,147,2457535,1,0
"'19414,30176'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,390,Ripe fruits,2016,6,1,153,2457541,1,2016,6,2,154,2457542,2,1
"'19414,24620,30717'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,390,Ripe fruits,2016,6,9,161,2457549,2,2016,6,18,170,2457558,1,1
'24620',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,467,Increasing leaf size,2016,4,30,121,2457509,1,2016,4,30,121,2457509,1,0
'29482',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,467,Increasing leaf size,2016,5,6,127,2457515,5,2016,5,6,127,2457515,2,0
"'26122,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,467,Increasing leaf size,2016,5,15,136,2457524,7,2016,5,20,141,2457529,2,1
"'29483,29482,30176,30183,24620'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,467,Increasing leaf size,2016,5,27,148,2457536,5,2016,6,18,170,2457558,1,1
"'29483,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,467,Increasing leaf size,2016,7,6,188,2457576,9,2016,7,19,201,2457589,19,1
'24620',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,467,Increasing leaf size,2016,4,30,121,2457509,1,2016,4,30,121,2457509,1,0
"'26122,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,467,Increasing leaf size,2016,5,15,136,2457524,7,2016,5,20,141,2457529,2,1
"'29483,29482,30176,30183,24620'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,467,Increasing leaf size,2016,5,27,148,2457536,5,2016,6,18,170,2457558,1,1
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,467,Increasing leaf size,2016,7,6,188,2457576,9,2016,7,6,188,2457576,1,0
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,467,Increasing leaf size,2016,7,19,201,2457589,12,2016,7,19,201,2457589,19,0
'29482',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,467,Increasing leaf size,2016,8,16,229,2457617,9,2016,8,16,229,2457617,18,0
'24620',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,467,Increasing leaf size,2016,4,30,121,2457509,1,2016,4,30,121,2457509,1,0
'29482',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,467,Increasing leaf size,2016,5,6,127,2457515,5,2016,5,6,127,2457515,2,0
"'26122,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,467,Increasing leaf size,2016,5,15,136,2457524,7,2016,5,20,141,2457529,2,1
"'29483,29482,30176,30183,24620'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,467,Increasing leaf size,2016,5,27,148,2457536,5,2016,6,18,170,2457558,1,1
"'29483,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,467,Increasing leaf size,2016,7,6,188,2457576,9,2016,7,19,201,2457589,19,1
'29482',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,467,Increasing leaf size,2016,5,6,127,2457515,5,2016,5,6,127,2457515,2,0
"'19414,26122,30520,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,467,Increasing leaf size,2016,5,12,133,2457521,4,2016,5,20,141,2457529,2,1
"'29483,29482,30215'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,467,Increasing leaf size,2016,5,27,148,2457536,5,2016,5,31,152,2457540,1,1
"'30176,30183,24620,29483,29482,30717'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,467,Increasing leaf size,2016,6,2,154,2457542,1,2016,6,18,170,2457558,1,1
"'29483,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86281,467,Increasing leaf size,2016,7,6,188,2457576,9,2016,7,19,201,2457589,19,1
'24620',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,467,Increasing leaf size,2016,4,30,121,2457509,1,2016,4,30,121,2457509,1,0
"'19414,26122,30520,29482'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,467,Increasing leaf size,2016,5,12,133,2457521,3,2016,5,20,141,2457529,2,1
"'29483,29482,30215,30176,30183,24620'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,467,Increasing leaf size,2016,5,27,148,2457536,1,2016,6,7,159,2457547,2,1
"'24620,30717'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,467,Increasing leaf size,2016,6,11,163,2457551,2,2016,6,18,170,2457558,1,1
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,467,Increasing leaf size,2016,7,6,188,2457576,9,2016,7,6,188,2457576,1,0
'29483',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86282,467,Increasing leaf size,2016,7,19,201,2457589,11,2016,7,19,201,2457589,19,0
'29482',20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,471,Falling leaves,2016,9,13,257,2457645,8,2016,9,13,257,2457645,5,0
"'29482,19414,31858,26122'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,471,Falling leaves,2016,9,21,265,2457653,3,2016,11,6,311,2457699,1,1
"'29482,19414,31858'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86278,471,Falling leaves,2016,11,10,315,2457703,3,2016,11,17,322,2457710,8,1
"'26122,29483,29482,30377,19414,31858'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86279,471,Falling leaves,2016,8,7,220,2457608,19,2016,11,17,322,2457710,8,1
"'30377,26122,19414,29482,31858'",20223,42.296417,-71.128052,26,MA,976,Populus,deltoides,eastern cottonwood,Plantae,86280,471,Falling leaves,2016,9,3,247,2457635,18,2016,10,20,294,2457682,3,1
